din_instante;nom_subsistema_origem;nom_subsistema_destino;val_intercambiomwmed
2025-07-04;NORTE;NORDESTE;-80116.40199999
2025-07-05;NORTE;NORDESTE;-61789.86299999
2025-07-06;NORTE;NORDESTE;-38500.39799997
2025-07-07;NORTE;NORDESTE;-76027.34899999
2025-07-08;NORTE;NORDESTE;-70554.80899999
2025-07-09;NORTE;NORDESTE;-66215.35799999
2025-07-10;NORTE;NORDESTE;-83214.961
2025-07-11;NORTE;NORDESTE;-97430.045
2025-07-12;NORTE;NORDESTE;-93952.38599995
2025-07-13;NORTE;NORDESTE;-62062.15399997
2025-07-14;NORTE;NORDESTE;-76705.34399997
2025-07-15;NORTE;NORDESTE;-78509.83699998
2025-07-16;NORTE;NORDESTE;-79720.01599999
2025-07-17;NORTE;NORDESTE;-76063.356
2025-07-18;NORTE;NORDESTE;-72537.21699999
2025-07-19;NORTE;NORDESTE;-65310.311
2025-07-20;NORTE;NORDESTE;-70986.24099997
2025-07-21;NORTE;NORDESTE;-80329.07399999
2025-07-22;NORTE;NORDESTE;-80751.89099997
2025-07-23;NORTE;NORDESTE;-75726.16899999
2025-07-24;NORTE;NORDESTE;-87464.99299998
2025-07-25;NORTE;NORDESTE;-94701.14999999
2025-07-26;NORTE;NORDESTE;-73189.47099999
2025-07-27;NORTE;NORDESTE;-80498.81999997
2025-07-28;NORTE;NORDESTE;-52034.23399999
2025-07-29;NORTE;NORDESTE;-32970.18999998
2025-07-30;NORTE;NORDESTE;-61818.26
2025-07-31;NORTE;NORDESTE;-91360.49699998
2025-08-01;NORTE;NORDESTE;-91012.60499998
2025-08-02;NORTE;NORDESTE;-78350.41599999
2025-08-03;NORTE;NORDESTE;-59130.47299999
2025-08-04;NORTE;NORDESTE;-90889.461
2025-08-05;NORTE;NORDESTE;-84244.92499997
2025-08-06;NORTE;NORDESTE;-97961.79599998
2025-08-07;NORTE;NORDESTE;-102792.17299997
2025-08-08;NORTE;NORDESTE;-71616.15699999
2025-08-09;NORTE;NORDESTE;-45949.85099998
2025-08-10;NORTE;NORDESTE;-31243.90299997
2025-08-11;NORTE;NORDESTE;-49487.11499997
2025-08-12;NORTE;NORDESTE;-77159.20799999
2025-08-13;NORTE;NORDESTE;-90029.35399998
2025-08-14;NORTE;NORDESTE;-87182.46699996
2025-08-15;NORTE;NORDESTE;-80379.79499996
2025-08-16;NORTE;NORDESTE;-86869.77799999
2025-08-17;NORTE;NORDESTE;-74334.86999998
2025-08-18;NORTE;NORDESTE;-98876.91599997
2025-08-19;NORTE;NORDESTE;-106788.06999994
2025-08-20;NORTE;NORDESTE;-94806.63299999
2025-08-21;NORTE;NORDESTE;-102208.04599998
2025-08-22;NORTE;NORDESTE;-112352.98499995
2025-08-23;NORTE;NORDESTE;-106983.16499999
2025-08-24;NORTE;NORDESTE;-89325.07399998
2025-08-25;NORTE;NORDESTE;-103802.80399997
2025-08-26;NORTE;NORDESTE;-107295.70399998
2025-08-27;NORTE;NORDESTE;-100297.11299999
2025-08-28;NORTE;NORDESTE;-102774.55599997
2025-08-29;NORTE;NORDESTE;-100163.234
2025-08-30;NORTE;NORDESTE;-96914.09
2025-08-31;NORTE;NORDESTE;-88790.05399999
2025-09-01;NORTE;NORDESTE;-116971.74699997
2025-09-02;NORTE;NORDESTE;-113413.60899993
2025-09-03;NORTE;NORDESTE;-116607.90799999
2025-09-04;NORTE;NORDESTE;-115580.45599996
2025-09-05;NORTE;NORDESTE;-98055.92499995
2025-09-06;NORTE;NORDESTE;-76432.35299999
2025-09-07;NORTE;NORDESTE;-82188.27299999
2025-09-08;NORTE;NORDESTE;-102013.28899998
2025-09-09;NORTE;NORDESTE;-99829.52599996
2025-09-10;NORTE;NORDESTE;-92638.03299999
2025-09-11;NORTE;NORDESTE;-99213.15399997
2025-09-12;NORTE;NORDESTE;-106657.46299994
2025-09-13;NORTE;NORDESTE;-101394.24499996
2025-09-14;NORTE;NORDESTE;-106819.05299996
2025-09-15;NORTE;NORDESTE;-120845.00199998
2025-09-16;NORTE;NORDESTE;-106296.31699995
2025-09-17;NORTE;NORDESTE;-92620.92099997
2025-09-18;NORTE;NORDESTE;-99362.71499997
2025-09-19;NORTE;NORDESTE;-110813.64299996
2025-09-20;NORTE;NORDESTE;-101982.65099998
2025-09-21;NORTE;NORDESTE;-92052.00799995
2025-09-22;NORTE;NORDESTE;-101814.19399997
2025-09-23;NORTE;NORDESTE;-100847.07499999
2025-09-24;NORTE;NORDESTE;-113221.43199998
2025-09-25;NORTE;NORDESTE;-111082.97399996
2025-09-26;NORTE;NORDESTE;-101750.20899999
2025-09-27;NORTE;NORDESTE;-96262.35599995
2025-09-28;NORTE;NORDESTE;-85464.63799999
2025-09-29;NORTE;NORDESTE;-105497.38299998
2025-09-30;NORTE;NORDESTE;-103553.34799997
2025-10-01;NORTE;NORDESTE;-107940.88299993
2025-10-02;NORTE;NORDESTE;-104596.12299995
2025-10-03;NORTE;NORDESTE;-124994.00999996
2025-10-04;NORTE;NORDESTE;-127652.41
2025-10-05;NORTE;NORDESTE;-106841.38099997
2025-10-06;NORTE;NORDESTE;-118551.26699999
2025-10-07;NORTE;NORDESTE;-117258.22799998
2025-10-08;NORTE;NORDESTE;-124837.73699995
2025-10-09;NORTE;NORDESTE;-124028.50899997
2025-10-10;NORTE;NORDESTE;-114838.34699999
2025-10-11;NORTE;NORDESTE;-96169.276
2025-10-12;NORTE;NORDESTE;-93759.29099999
2025-10-13;NORTE;NORDESTE;-109525.40699998
2025-10-14;NORTE;NORDESTE;-103411.26099998
2025-10-15;NORTE;NORDESTE;-100206.85999997
2025-10-16;NORTE;NORDESTE;-101382.02799998
2025-10-17;NORTE;NORDESTE;-101637.98899997
2025-10-18;NORTE;NORDESTE;-100204.00899998
2025-10-19;NORTE;NORDESTE;-63992.20999996
2025-10-20;NORTE;NORDESTE;-72602.43099999
2025-10-21;NORTE;NORDESTE;-106904.44899996
2025-10-22;NORTE;NORDESTE;-112294.75499999
2025-10-23;NORTE;NORDESTE;-115915.66199998
2025-10-24;NORTE;NORDESTE;-115982.83199999
2025-10-25;NORTE;NORDESTE;-109471.44499997
2025-10-26;NORTE;NORDESTE;-101561.67999998
2025-10-27;NORTE;NORDESTE;-110194.90799998
2025-10-28;NORTE;NORDESTE;-115800.76099999
2025-10-29;NORTE;NORDESTE;-115798.29299998
2025-10-30;NORTE;NORDESTE;-112705.11399999
2025-10-31;NORTE;NORDESTE;-117056.40999995
